3271127412	ucdt	Candle
3271299105	ucdt	Right-Mouse Click to heal target
3272158134	ucdt	This is a very fast weapon.  It can be used to reclaim scrap metal from wrecked vehicles or planks from wood crates.  It is also effective at removing metal objects like furnaces or barbecues.
3273069514	ucdt	Black Hunting Rifle
3273733061	ucdt	OEM_PA1
3273871763	ucdt	Shed Door
3275636716	ucdt	Shadow Quality
3276125575	ugdt	Neko-chan Conveys
3276292033	ugdt	Military Crate
3276897365	ugdt	SeaNanners Hockey Mask
3277787546	ucdt	Stockholm Syndrome (EU)
3278459817	ucdt	Skin: Blue Face Bandana
3279938742	ucdt	StaticItems
3279985137	ucdt	Tech Tactical Helmet
3280669885	ucdt	BECOME A PREMIUM MEMBER!
3281100409	ucdt	That name is reserved
3281417803	ugdt	Combat Shotgun
3281836912	ucdt	[[*key*]] Collect Water
3282639139	ucdt	Skin: Tan Gloves
3283371724	ucdt	Fetid
3283657663	ucdt	Indirect Damage
3283957480	ucdt	These pocketed pants can hold a few small items. Right click on the pants while they are in your inventory to salvage it which will destroy it and turn it into scraps of cloth.
3284020737	ucdt	TOTAL PRICE: %0
3284266353	ugdt	Red White and Blue T-Shirt
3284424876	ugdt	Twin Galaxies Warmup Pants
3285292042	ucdt	How to use your Inventory
3285357656	ucdt	Starting Area Violation
3285472453	ucdt	Numpad Subtract
3285909381	ucdt	Sniper Camo Padded Pants
3286198667	ucdt	Skin: Bone Leggings
3286249017	ucdt	+XP
3286605719	ucdt	Stairs.Inner.01.Base.Modular
3287097070	ucdt	This will apply an alternate appearance to a R380 pistol in your inventory.  Right click and select "Apply".  Valid items for change will be highlighted.<br><br>Obtained from: Ronin Crate
3287758215	ugdt	Honeycomb
3288190221	ugdt	Skull Hoodie
3288619261	ucdt	Skin: Sniper Military Backpack
3289730752	ucdt	Shred
3290371057	ucdt	Win
3290494738	ugdt	Bottle of Water
3290841040	ucdt	City
3291416870	ucdt	39th
3293146152	ucdt	This will apply an alternate appearance to an Offroader vehicle you enter.
3293781061	ucdt	Bear Corpse
3294569987	ucdt	Gold Padded Pants
3295559573	ucdt	Skin: Pinstripe Suit Jacket
3295930422	ucdt	This will apply an alternate appearance to an item in your inventory.  Right click and select "Apply".  Valid items for change will be highlighted.<br><br>Obtained from: Alpha Launch Crate
3298383449	ucdt	She just ditched us... gave her the <font color="#6698FF">toolbox key</font> and left us here to die... I can hear them clawing at the doors
I won't see you again
At least I hope I don't. It won't be like this.
Remember me like this
Not like them

3298485466	ucdt	PAYOUT
3298638049	ucdt	Crown Military Backpack
3298692602	ucdt	This locker requires key 591.
3298730321	ucdt	New JS Map
3299199443	ucdt	35th
3299310924	ugdt	Green and Purple Tanktop
3300959496	ucdt	These full-sized binoculars have 8x magnification.
3301129181	ucdt	Devastation (EU)
3301326424	ucdt	Wear.Chest.Shirt.TankTop.37
3302609527	ucdt	This Event is open. Join now!
3302661236	ugdt	Team China T-Shirt
3302894872	ugdt	Wrecked Car
3303567661	ucdt	ORDER TOTAL: <font color="#FFFFFF">%0</font>
3303855453	ugdt	Ninja's Shirt
3304022255	ugdt	Daybreak Logo Tee
3304646580	ucdt	Must be a member to purchase this bundle!
3305769100	ucdt	Darkos' Domain
3305811723	ucdt	Body Armor
3305876401	ucdt	LAST CHANCE
3306248561	ugdt	Toxic Mask
3306750464	ugdt	Metal Door
3306994674	ucdt	Contagion
3308018777	ugdt	Green Splatter Boots
3308429424	ucdt	Look Down
3309052362	ugdt	Black BR "Irish Style" T-Shirt
3309819341	ucdt	Wrist
3309921837	ucdt	Render Quality
3310203560	ucdt	Super comfortable and durable sunglasses that will protect your eyes from harsh sunlight and particles in the wind.
3310831782	ugdt	Baggy Blue Jeans
3311781047	ucdt	10 Predator Crates
3312148807	ucdt	.44 Magnum
3312176579	ugdt	Gun Upgrade Kit
3313660369	ucdt	An incredibly reliable and accurate assault rifle chambered for 7.62x39 ammunition. This weapon has been modified to allow single and automatic fire. Press "B" to switch fire modes.<br><br>[Ammo Type: 7.62x39 round]
3313926792	ucdt	Purple Unicorn Full Helmet
3314175565	ucdt	Red White and Blue Shirt
3314465532	ucdt	Snare
3314650428	ucdt	Disconnected
3314916797	ugdt	Camo Shemagh
3315026543	ucdt	Permission to VISIT this Foundation when it is secured
3315604335	ucdt	Tear gas is causing your vision to be obscured and is causing respiratory damage.
3315949068	ugdt	Shed
3316872270	ucdt	FEATURED ITEMS
3317435382	ucdt	A tube of fast-acting gel that immediately ends bleeding effects by promoting rapid clotting.
3317683716	ugdt	Armor Scrap
3317757217	ucdt	Consuming jerky will replenish a great deal of energy and gives a low boost to comfort.
3317895657	ucdt	Suppressant Mixture K49
3319097402	ucdt	<font color="#FFDF00">Frostbite</font>
3319192693	ucdt	Skin: PV Fire Dept. T-Shirt
3319910797	ucdt	Blue Shemagh
3319997109	ucdt	This can be used as a weapon or to harvest meat from wildlife.
3320130612	ucdt	Battle Royale - Snarlpeak
3321134435	ucdt	Get 
3321587237	ucdt	5 Wasteland Crates
3321930094	ucdt	5x 2016 Invitational Crates
3322192882	ucdt	Skin: Team UK T-Shirt
3322504646	ucdt	ContainerVehicle
3322619633	ucdt	Lightning AR-15
3322877371	ugdt	Finger Waggle
3323009999	ucdt	Emote
3323084812	ucdt	An mid-sized backpack designed with a big main compartment for extra storage space.
3323187695	ucdt	Mouse Scroll Down
3323324261	ucdt	Ignition OffRoader
3323976995	ugdt	Blue Jeans
3324775805	ucdt	Burgundy Z Beanie
3325615637	ucdt	Smed's Dead
3326100323	ugdt	Chiller Dance
3326340197	ucdt	Dialogue Volume
3326943063	ucdt	Whiptail Outfit
3327660662	ucdt	[*slot0*] choked on their chicken dinner!
3327998902	ucdt	Team KotK - 5 Person (BRA)
3328443455	ucdt	Wear.Eyes.EyePatch.Standard.151
3328628508	ucdt	100th
3329150207	ucdt	Toxicity
3330106006	ucdt	Showdown AR-15
3330521085	ucdt	Inventory
3330935082	ucdt	AV.Fire.Campfire
3332686595	ucdt	Eat Bear Sandwiches
3332991675	ucdt	Media Stop
3332999347	ucdt	Mute All
3333249930	ucdt	*This item's max durability is reduced to %0 out of %1.
3334087823	ucdt	USE PRE-PAID GAME CARD
3334965282	ucdt	Shame
3335246055	ucdt	Craft
3335451530	ugdt	Neko-chan Hoodie
3337358796	ucdt	Login World 01 (AU)
3337556754	ucdt	Recurve Bow
3338205157	ucdt	Box of .45 Ammunition
3339475187	ucdt	PROCESSING...
3339803698	ucdt	[[*key*]] Enter Vehicle
3339810808	ucdt	20 Predator Crates
3339896848	ucdt	IED
3339968573	ucdt	Skin: Leather Jacket
3340522585	ugdt	Hair: Afro
3340859211	ucdt	Infernal Crate
3341096825	ucdt	Lemon Pepper Tuna
3341460870	ucdt	Render Distance
3342061143	ucdt	Retrieving Membership Information
3342539094	ucdt	Runamok Campsite
3343883660	ucdt	Sprint
3344252398	ucdt	OpenFriendPage
3344445356	ucdt	Rigged Light
3344555513	ucdn	
3345147503	ucdt	Convert
3347518566	ucdt	Flesh
3347751080	ucdt	You need to be near a weapon workbench to complete this recipe.
3347871277	ucdt	Dead End Armor
3348102315	ucdt	Metal Wall (Test)
3349333195	ucdt	A standard sized pouch that fits comfortably around your waist.
3349452556	ucdt	Southwalk Lumber Camp
3349894509	ugdt	Rainbow Swirl AK-47
3350249018	ucdt	[*slot0*] got bombed.
3350995011	ucdt	Wooden Body Armor
3351350935	ucdt	Server 5 Description
3351427182	ugdt	Tan Leather Outback Hat
3351778827	ucdt	WINNERS
3352180222	ucdt	Bandages provide healing over time. Use them proactively or your opponent will take them from your cold dead corpse.
3352203565	ucdt	EVENT GRAND PRIZE
3353179595	ucdt	You can quickly remove the Vehicle Key and Biofuel. Other parts take significant time to remove.
3354325113	ucdt	Belt Pouch
3354764999	ucdt	Double Bird
3354784693	ugdt	Snowy Ski Mask 
3356045336	ucdt	Day of the Dead Padded Gloves
3356084705	ugdt	OPscT T-Shirt
3357219683	ucdt	Seat 3
3357720703	ucdt	White Cowboy Hat
3358192419	ugdt	Biofuel
3359047450	ugdt	Gold Padded Pants
3359273815	ucdt	Skin: Battle Royale Logo T-Shirt
3359381980	ucdt	A horrible visage of the Reapster Bunny.
3360129729	ucdt	Skin: Black Cowboy Hat
3360574367	ucdt	Skin: Heavy Assault Military Pants
3361100786	ucdt	Gamepad Axis X-
3361296289	ucdt	Grey Blue Stealth Shoes
3361931016	ugdt	Grat's Refried Beans
3362143356	ucdt	Snakeskin Work Boots
3362827881	ucdt	Arrows which release a sedative that can incapacitate their targets.
3363084143	ugdt	Baseball Henley
3363446625	ucdt	F1
3363865702	ucdt	Study
3364325544	ugdt	ATV
3364825064	ugdt	Tactical First Aid Kit
3364983130	ugdt	Leather Satchel
3365810004	ucdt	Skin: Heavy Assault Military Backpack
3367066873	ucdt	Siren
3367139791	ucdt	Immunities Compound B-1
3367585927	ucdt	Master Volume
3367652281	ucdt	LESS INFO
3368693862	ucdt	This item has been renamed. Original name: "Skin: All American Bandana"
3369041558	ucdt	Blue Racing Helmet
3370801602	ucdt	Glide Left
3372395911	ucdt	SUBMIT
3373120617	ucdt	Empty Vial
3373275323	ucdt	QuickChat6
3373619366	ugdt	Happy Skull Scrubs Cap
3376220676	ugdt	Packet of Sugar
3377290343	ucdt	Wicked
3377426944	ucdt	Again
3377626769	ucdt	Zed (EU)
3377649787	ucdt	You are dehydrated! Find some water! Your health and stamina regen has been halted. Sprinting is slower and can lead you to obtaining hyperthermia. That would be bad. Just saying.
3378659036	ucdt	Aug 28th
3380213201	ucdt	ORDER ID: <font color="#FFFFFF">%0</font>
3380833488	ucdt	Machete
3380876754	ucdt	Ticket
3381606119	ucdt	Bundle of Flaming Arrows
3381762744	ucdt	Marks, Caroline<br><br>Immediate Transport:<br>A2, A4, B2, C1, C2, C4<br>These patients are responding well to treatment and are safe for transport. The other six will need to continue therapy in <font color="#6698FF">ICU</font>. Doctor Tailler has asked that I oversee the administration of the new antivirals and see how patients respond. I'm leaving Augustin to manage the evacuation while I head to <font color="#6698FF">ICU</font>.

3382270344	ucdt	92nd
3382468153	ucdt	#
3383449644	ugdt	Threaten
3384115868	ugdt	Anarchy Leather Pants
3384303081	ugdt	Dead Phone
3385353308	ugdt	Snare
3386096352	ucdt	This can be used to upgrade an AR-15 into a military variant with fully automatic fire.
3386252891	ucdt	Music Volume
3387130632	ucdt	FIND A SAFE ZONE!
3387908896	ucdt	King of the Kill Elite Bag
3391056042	ucdt	Permission to BUILD on this Foundation
3391440182	ucdt	Greasy Joes T-Shirt
3391588382	ucdt	Server 36
3392412040	ucdt	BODY
3393105695	ucdt	Corn Seed
3393470860	ucdt	Skin: Red Bone Hoodie
3394437469	ucdt	Escape
3396290060	ucdt	Pelvic Barrage
3396565140	ucdt	Flock of the Shepherd Church
3397307688	ucdt	White Suit Jacket
3397576504	ucdt	Skin: Kitsune Infiltration Shoes
3397905671	ucdt	Skin: Ninja's Shirt
3398225573	ugdt	Fist Pump
3398331071	ugdt	Emergency Crank Radio
3398347975	ucdt	Bloodshire
3398802753	ugdt	Skinny Jeans
3399209214	ugdt	Identified Anti-viral Bottle
3400035521	ugdt	Wear.Armor.Tactical
3400339548	ucdt	Teal Combat Boots
3400627695	ucdt	This bag contains an item that may be useful.

[Right-click and select Open Bag to obtain a random item]
3401191480	ucdt	Invite your viewers to play KOTK with you.
3401539071	ucdt	High Zombie Pop
3402827021	ucdt	FingerWaggle
3403002661	ucdt	Purchase Confirmation
3404922910	ucdt	I
3404998699	ucdt	66th
3405603359	ucdt	[*slot0*] was killed by the environment.
3405891911	ucdt	Press Any Key
3406490137	ucdt	Team Brazil T-Shirt
3407156210	ucdt	An antiviral drug designed to inhibit the development of specific viruses. It is rumored that this drug was intended to combat the H1Z1 infection.<br><br>[Craft with an empty syringe]
3407760924	ucdt	Dropbear
3408380477	ugdt	Deck Foundation
3409019503	ucdt	A deadly weapon modified to slay zombies more effectively. "For when you have to capture those moments."
3409362264	ucdt	Skin: Purple Boots
3410317170	ucdt	Skin: Team Korea T-Shirt
3410907702	ucdt	Composite Fabric can be used to craft Makeshift Armor. Open the inventory and click on the Crafting tab to craft.
3411112120	ugdt	Park Ranger
3411548753	ucdt	Skin: GoldGlove T-Shirt
3411617805	ucdt	As a park ranger you have spent most of your days protecting nature and preserving the parklands. While investigating a report of strange behavior from a visiting group of boy scouts in the woods, you found yourself in the midst of a zombie attack that had already claimed the lives of the troop at the hands of their infected troop leader. Now that the outbreak has taken hold your knowledge of survival has prepared you to live off the land while you try to find other survivors.
3411811408	ugdt	Ascend
3411991451	ucdt	Explosion 03
3412112113	ucdt	This item can be placed on the ground and rested on if you are tired.  The tarp lining on the bottom will keep out moisture.<br><br>[Dev Note] The model is use is a placeholder mattress which is not final art.
3413860146	ucdt	Binoculars
3414178265	ucdt	Skin: Crunk_Muffin Shorts
3414266675	ucdt	There is no water in the tank.
3414624519	ucdt	An emergency epinephrine auto-injector used to treat various conditions such as cardiac arrest, low blood pressure and some allergic reactions.<br><br>[Lasts for 30 seconds]<br>[Sets Stamina to Max and stops drain]<br>[Slightly increased sprint speed]<br>[When it wears off, you will suffer after effects that drastically drain stamina]
3414820982	ucdt	Residential Interior Door
3415157696	ucdt	SKIRMISH
3415541560	ucdt	Toggle Nightvision
3415940851	ucdt	Drunk
3416476936	ucdt	Skin: Patriotic AR-15
3418974813	ucdt	Tie-Dye Shirt
3419966263	ucdt	Skin: PW1 Survivor T-Shirt
3420689820	ucdt	Wrench
3422321298	ucdt	Server 44 Description
3422456821	ucdt	Unlock
3422765435	ucdt	Torn Radiology Letterhead
3424012144	ucdt	Skin: Orange and Aqua Hockey Mask
3424724019	ugdt	Graffiti Hunting Rifle
3425254364	ugdt	Fingerless Gloves
3425262809	ucdt	PLAY
3425341626	ucdt	Battle Royale - Uniform
3425511343	ugdt	Locker Key F1 - 207
3426091652	ucdt	Explosive Arrow
3426778597	ucdt	Emote 01
3427584776	ucdt	This hat can be worn or shredded into cloth scraps.
3427597761	ucdt	This workbench can be used to assist in crafting complicated items.  Note: If not put on another placed structure this will take full damage from all sources.
3427609778	ugdt	Bundle of Flaming Arrows
3427684877	ucdt	Anarchy (EU)
3427769452	ucdt	Adjust gameplay, control and audio settings.
3428027429	ucdt	Spectator Next Target
3428057657	ucdt	Patriotic Hunting Rifle
3428071585	ucdt	Batter
3428137403	ucdt	Caroline's Handwritten Report
3428201746	ucdt	Mercenary AR-15
3428264663	ucdt	INVENTORY
3428819332	ucdt	FactionNC
3429482874	ucdt	Europa (EU)
3429490332	ucdt	Login World 01 (BRA)
3430406621	ugdt	Police Slacks
3430830906	ucdt	Oslo (EU)
3431199372	ucdt	Placed item is not in your inventory
3431427118	ucdt	Eliminated
3432372641	ugdt	Wood Log
3432859259	ucdt	Blue and Black Hoodie
3433078287	ucdt	Skin: Blue Flannel Shirt
3433608655	ugdt	Basic Compass
3433715497	ucdt	Toxic Cargo Pants
3434219168	ucdt	Dragon Motorcycle Helmet
3434414184	ucdt	This bottle seems to contain the information needed to identify its medication in the <font color="#6698FF">pharmacy</font>.
3434530435	ugdt	World's Smallest Violin
3435351207	ucdt	This contains crates that do not require a key to open.  It contains 5 Unlocked 2016 Invitational Crates.
3436562291	ucdt	Skin: Contender Wrestling Tights
3437088026	ucdt	Name
3439505950	ucdt	This backpack offers a good deal of storage space and a camouflage pattern.
3439789504	ucdt	Anchor Boonie Hat<br>Brown Digital Camo Shemagh<br>Camo Shemagh<br>Camo Eyepatch<br>Floral Boonie Hat<br>Green Digital Camo Shemagh<br>Khaki Body Armor<br>Mercenary Tanktop<br>Red Tessellated Shemagh<br>Red Star Eyepatch<br>
3440464668	ugdt	Blue Camo Military Backpack
3442026015	ucdt	Turn this on to synchronize the game with your monitor. This is useful if you notice screen tearing or mis-alignment.
3442785868	ucdt	Female Head 2
3443254239	ucdt	Hi there dude
3444149835	ugdt	Tan Polo Shirt
3445069002	ucdt	Malice
3445139166	ucdt	The Hobo
3450106237	ucdt	ON AIR
3450122610	ucdt	Scraps of Cloth can be used to craft Field Bandages. Open the inventory and click on the Crafting tab to craft.
3450161226	ucdt	Dryer
3453062411	ucdt	Close King of the Kill.
3453302302	ucdt	Player Disconnected
3453401958	ucdt	H1Z1 Severe
3453520068	ucdt	Weich's Wallet
3455226876	ucdt	Emote 05
3455676134	ucdt	Item Slot 2
3456445238	ucdt	This bow can switch to different ammo types. Press "B" to switch between arrow types.
3457136033	ucdt	Skin: Summit1g T-Shirt
3457481534	ucdt	Skin: I Tried T-Shirt
3457579660	ucdt	Glass Cabinet
3457868495	ucdt	Customize your rides.
3458265270	ucdt	Battle Royale - Bucuresti
3458349265	ucdt	Drink Moonshine
3458739099	ucdt	This trap will attempt to impale an intruder with a sharp spike.
3459067415	ucdt	131st
3459420071	ucdt	Event 1
3459710731	ugdt	Impaling Trap
3460480315	ucdt	Axe Away
3461615079	ucdt	Server 4 Description
3462360298	ucdt	These special medical scrubs can hold a few small items.  Right click on them while they are in your inventory to salvage it which will destroy it and turn it into scraps of cloth.<br><br>Gather the full set, and use discovery, to convert into a set of permanent skins.
3462777733	ucdt	Novosibirsk (EU)
3463334007	ucdt	Aim Accuracy
3464024496	ucdt	10 Wasteland Crates
3465090317	ugdt	Wear.Eyes.EyePatch.Standard.135
3467439501	ugdt	OMGitsfirefoxx T-Shirt
3468012441	ucdn	
3468047242	ucdt	Blue Scrubs Shirt
3469193142	ucdt	This will apply an alternate appearance to a Chest item in your inventory.
3469412848	ucdt	Sturdiness
3469640394	ucdt	75th
3470490791	ucdt	These pocketed jeans can hold a few small items.  Right click on the jeans while they are in your inventory to salvage it which will destroy it and turn it into scraps of cloth.
3472866206	ucdt	Look Up
3473029934	ucdt	Skin: Daybreak Eyepatch
3474319968	ucdt	Showdown Military Backpack
3474477448	ucdt	Wear.Feet.CombatBoots.182
3474595770	ucdt	ENTER GAME
3475208094	ucdt	Ottoman
3476088835	ucdt	Weich's Report
3476307556	ucdt	Skin: Tech Combat Boots
3476396012	ucdt	Severe Bleeding
3477053615	ucdt	69th
3477419729	ugdt	Sandbag
3477593718	ugdt	2016 Invitational Crate - Unlocked
3477894186	ucdt	Harvest
3479566741	ucdt	Hair: Afro
3479870524	ucdt	Black Cowboy Hat
3480521987	ucdt	Skin: His Regards Machete
3480639378	ucdt	This will apply an alternate appearance to an item in your inventory.  Right click and select "Apply".  Valid items for change will be highlighted.<br><br>Obtained from: Marauder Crate
3481419832	ucdt	You are suffering severely from the affects of the H1Z1 virus. Find some medication or hyperpheron to help push the virus back.<br><br>[Moderate energy burn and damage over time]<br>[Zombies no longer target you in their hunt. Attacking them will cause them to fight back]<br>[Bandages and First Aid Kits no longer heal you]<br>[Normal food and drink no longer satiate you. You crave the taste of raw flesh and must feed off the corpses of survivors, wildlife and other zombies. Feeding off zombies increases your H1Z1 infection]
3481676596	ucdt	Reduce Speed
3481936268	ucdt	Server 24 Description
3481993847	ucdt	Trick2g's Ski Mask
3482181720	ugdt	Tarp
3483029113	ucdt	Brown Camo Ski Mask
3483055737	ucdt	Your request is unable to be processed at this time. Please try again later.
3484040026	ucdt	Manpons Whitelist Server
3484111953	ucdt	Neener
3484944532	ucdt	Syndrome
3485353885	ucdt	We're Not Worthy
3485390347	ucdt	JAMES CHIN TEST AGGRO
3486229740	ucdt	5 Ronin Crates
3486651491	ucdt	Bounties
3486947959	ucdt	When placed on the ground this will trigger the parachute flare to fire.  A small flare will slowly fall to mark your area.
3487377660	ugdt	Arachnid Full Helmet
3488057156	ucdt	Server 50
3489334974	ucdt	Battle Royale Logo T-Shirt
3489477245	ucdt	Sniff
3489609711	ucdt	Handful of Blackberries
3490097357	ucdt	SCRAPYARD
3490578663	ucdt	That key is already bound to another action. Are you sure?
3490653878	ucdt	Trap Ignition Kit
3491197636	ucdt	The AR15 is lightweight, yet still pinpoint accurate assault rifle, capable of hitting targets with precision.<br><br>[Ammo Type: .223 round]
3491660068	ucdt	[*slot0*] has disconnected.
3491677346	ucdt	Bear Steak
3493267353	ucdt	Skin: Team Sweden T-Shirt
3493564663	ucdt	Skin: Showdown Crown Shirt
3494395901	ugdt	Wear.Head.Hat.BackwardsBaseballCap
3494499475	ucdt	HudOrders
3494508807	ucdt	This will apply an alternate appearance to an item in your inventory.  Right click and select "Apply".  Valid items for change will be highlighted.<br><br>Obtained from: Renegade Crate
3494570590	ucdt	This contains crates that do not require a key to open.  It contains 9 Unlocked Infernal Crates and 1 Bronze Infernal Crate that is guaranteed to have an <font color="#FF4B69FF">Uncommon</font> or Rarer item!
3495112516	ucdt	Deer Jerky
3495160524	ucdt	BRONZE
3495348818	ugdt	Arachnid Tactical Jacket
3495640094	ucdt	OEM_BACKTAB
3496449883	ucdt	[Hold E] Craft Max(%0)
3497851560	ugdt	Scrap of Cloth
3497890939	ucdt	Mouse Scroll Up
3498394105	ucdt	Skin: /r/H1Z1 Shirt
3498489353	ucdt	DEC
3499176325	ucdt	Deer
3499576915	ucdt	ICO_00
3499881246	ugdt	KotK Mystery Crate
3500364292	ucdt	H1Z1 Invitational Crate Key
3500911565	ucdt	A large backpack that will hold a good deal of items.
3501112333	ucdt	Basic Shack
3502057786	ucdt	This will apply an alternate appearance to a Recurve Bow item in your inventory.
3502442174	ugdt	Rustic Leather Tactical Jacket
3502620440	ucdt	I am dying of dehydration.
3503076928	ugdt	Trout
3503657279	ucdt	Skull Face Bandana
3504462140	ucdt	Server 35 Description
3504662375	ucdt	Ranged weaponry can be equipped here.
3505367956	ucdt	The hunting rifle is an excellent long-range big game weapon equipped with a precision scope.<br><br>[Ammo Type: .308 round]
3506523839	ucdt	Snakeskin Eyepatch
3506998418	ucdt	FreeformScale
3508521876	ucdt	Deadwatch
3508960183	ucdt	A Small Medical Bag
3509419643	ucdt	Lookout Tower
3510665299	ucdt	Battle Royale: Zombies
3510976521	ucdt	.308 Hunting Rifle
3511627313	ugdt	Machete
3511690355	ucdt	Raven
3511951529	ugdt	Contender Wrestling Tights
3512863891	ucdt	TRAINING
3512934087	ucdt	Kill All Zombies
3512973718	ugdt	Skull Face Bandana
3513803484	ucdt	Emote11
3514800926	ucdt	This will apply an alternate appearance to a Body Armor item in your inventory.  Right click and select "Apply".  Valid items for change will be highlighted.<br><br>Obtained from: Predator Crate
3515051234	ucdt	Refined Gunpowder
3516341180	ucdt	Ramps & Stairs
3516459402	ucdt	This 1 quart canteen can be filled with water.
3516582305	ucdt	Tiger Blood Shotgun
3516767053	ucdt	Yeast
3517497306	ugdt	Black Jeans
3518091572	ucdt	This item has been renamed. Original name: "Skin: Blue Sunglasses"
3518215188	ucdt	Skin: Shogun Body Armor
3518324147	ugdt	Wear.Feet.CombatBoots.201
3518460924	ucdt	Server 9
3518845880	ucdt	Wins
3519154729	ucdt	Barbed Wire Fence 1X1
3519570372	ucdt	Bottle of Dirty Water
3520034309	ucdt	Skin: Blue Shemagh
3520912652	ucdt	Water Valve
3520989530	ucdt	Fire
3522238807	ucdt	Right
3522323255	ucdt	APPEARANCE
3522530348	ugdt	A Worn Letter
3522560599	ugdt	Shallow Grave .308 Hunting Rifle
3524244524	ucdt	Scream
3524776344	ucdt	Drop into a high-intensity shooter and rack up a kill streak or just add to the chaos. You either kick ass or get rekt in this mad spectacle. What began as a mode, H1Z1: King of the Kill is a fast-paced shooter comprised of multiple, fight-to-the-death game modes, including PLAYERUNKNOWN'S Battle Royale. Players compete in large-scale chaotic PvP spectacles of skill, wit and a little luck to see if they have what it takes to stand at the top of the podium.  Currently, the game includes four variations of Battle Royale - regular, zombie, 2-Man Team, and 5-Man Team, with additional game modes planned throughout the Early Access development process. 
If you owned H1Z1 prior to February 17, 2016 (when the game split into H1Z1: Just Survive and H1Z1: King of the Kill), you already own a copy of each game. 

3525086846	ucdt	Airdrop Code
3525974314	ugdt	Green Starred Armor
3530305007	ucdt	Abandoned (EU)
3530601474	ucdt	Ethanol Torches burn with less smoke than a normal torch which may help in hiding your position.
3531254292	ucdt	Microphone
3531470769	ucdt	Menu No. 14;
Meal Ready-To-Eat, Individual;
US Government Property; Commercial Resale Is Unlawful
[Replenishes a small amount of energy]
3532133387	ugdt	Light Aqua Surgeon Mask
3532378639	ucdt	Gray Star T-Shirt
3537682054	ucdt	RIDES
3537936391	ucdt	InvisibleTriangle
3538292125	ucdt	[[*key*]] Search All Cabinets
3538423667	ucdt	Echo Fox Jersey
3538869120	ugdt	Gas Trap
3540996435	ugdt	Kitsune Plated Full Helmet
3542367507	ucdt	ExtraCrispyChicken
3543111339	ucdt	Interact
3543526036	ugdt	Blue Military Backpack
3543794721	ucdt	The .308 Hunting Rifle is a long distance head smasher. You'll only find it in military crates dropped by planes.
3543865502	ucdt	Bandages and First Aid
3546230565	ucdt	Metal Storage Container
3546553390	ucdt	You
3547561834	ugdt	Mixing Agent B
3548298209	ucdt	Player Scent Trail
3549267655	ugdt	ANGRYPUG Motorcycle Helmet
3549826042	ucdt	7.62x39 Round 
3550200727	ucdt	Fanged Gloves
3550724213	ucdt	Something is in the way!
3551061448	ucdt	Skin: Pink Biker Shades
3551242826	ucdt	Switch Fire Mode
3551818005	ucdt	You got bombed.
3551903570	ucdt	Gamepad Axis Y+
3552495825	ucdt	89th
3552608133	ucdt	Unhinged (EU)
3553040538	ucdt	Safe zones will be revealed in: #count([*slot0*])
3553878537	ugdt	The Welder
3553884323	ucdt	Test Limited Building
3554336686	ucdt	LOYALTY LEVEL:
3555051800	ucdn	
3555517135	ucdt	Disconnected
3558220525	ucdt	Ammunition
3558523011	ucdt	Battle Royale - Romeo
3559166787	ucdt	Hand Drawn Map
3559822500	ucdt	7
3560324294	ucdt	Server 13 Description
3560542899	ucdt	Skin: Camo Shemagh
3560740586	ucdt	End Times
3561147163	ucdt	The higher the setting the better your peripheral vision. Higher settings can distort your view and may impact performance.
3561719353	ucdt	Crafted Shotgun Description
3562085483	ucdt	WellRested
3562130559	ucdt	Yeatts Motel
3562252252	ucdt	Find and play with the best KOTK streamers.
3562939527	ucdt	TRIAL EXPIRED
3564174415	ucdt	White Zeds
3564605186	ucdt	Gateway.01.Base.Modular
3565733914	ucdt	Hell
3566114764	ucdt	This body armor provides protection against bullets and bladed weapons when struck in the chest.  The tire pauldrons are only for show and offer no protection.
3566317555	ucdt	A Small Key
3566689428	ucdt	Skin: Shogun Henley Shirt
3566750589	ugdt	CohhCarnage T-Shirt
3567138697	ugdt	Shake Fist
3567435447	ucdt	Stars and Stripes Shorts
3568089369	ucdt	J
3569330333	ucdt	H1Z1 Wearables Crate Unlock
3569340979	ugdt	Kuromu Dragon Recurve Bow
3569612307	ucdt	You are currently in the queue...
3570056897	ucdt	Consuming this meat will replenish all of your energy and gives a medium boost to comfort.
3570441655	ucdt	Mitch's Test Server.  NO TOUCHIE.
3571471956	ucdt	Login Zone
3571952933	ucdt	Nibbles
3572136943	ucdt	Gamepad Axis Y-
3572457113	ugdt	.308 Round
3572578086	ucdt	Doomed Puffy Jacket
3573654790	ucdt	FreeformRotation
3574329403	ucdt	Pants and other legwear can be equipped here. These items only affect your appearance.
3574363524	ucdt	You must have a valid phone number on your Steam account to trade crates on the Steam Marketplace.
3574395593	ucdt	Gothenburg (EU)
3574670388	ugdt	Desert Warfare Work Boots
3575672569	ugdt	IO.Door.Standard
3575749944	ucdt	Scorpion Hoodie
3575820931	ucdt	Male Head 4
3576242313	ucdt	Main PVE
3576549808	ucdt	136th
3577143794	ucdt	Team KotK - 2 Person (EU)
3577177341	ugdt	Desert Warfare AK-47
3577372897	ucdt	Skin: Team Brazil T-Shirt
3577478019	ucdt	Motorcycle Helmet
3577590841	ucdt	Daily Ignition Server
3579094736	ucdt	80th
3579151729	ugdt	Slice of Blackberry Pie
3579165080	ucdt	[*slot0*] has exploded.
